player_code,web_name,fixture_id,position_id,gameweek,minutes,mins_score,goals_score,assists_score,xg_score,xgi_score,cs_score,bonus_score,goals_conceded_score,xgc_score,composite_score,season
575476,Murillo,237,2,24,90,5.076315789473684,7.708333333333333,1.8250000000000002,1.9666666666666666,1.6333333333333337,6.125,6.041666666666667,4.916666666666667,4.333333333333333,5.070964912280702,2526
220627,Justin,234,2,24,45,2.7210526315789476,7.708333333333333,1.8250000000000002,2.3666666666666667,1.7333333333333334,4.0,6.833333333333333,7.708333333333333,7.833333333333334,5.052105263157895,2526
174874,Andersen,236,2,24,90,6.318421052631579,3.9166666666666665,3.8,3.1,3.4166666666666665,7.208333333333333,7.625,2.2499999999999996,2.4999999999999996,4.993092105263157,2526
207189,Berge,236,3,24,90,6.239473684210526,2.4440298507462686,6.272388059701492,3.82089552238806,4.223880597014926,7.313432835820896,5.667910447761194,1.4029850746268657,1.5373134328358204,4.982156323644933,2526
111478,Veltman,232,2,24,20,2.8236842105263156,7.708333333333333,1.8250000000000002,2.9000000000000004,1.9500000000000002,2.958333333333333,4.333333333333333,7.875,7.5,4.954035087719298,2526
250199,Dominguez,237,3,24,45,2.992105263157895,4.761194029850746,1.9738805970149254,4.324626865671641,3.216417910447761,5.197761194029851,5.667910447761194,6.809701492537313,7.111940298507463,4.934807541241162,2526
215059,Sánchez,233,1,24,90,6.221052631578948,5.714285714285714,2.8714285714285714,1.0,1.0,9.142857142857142,8.928571428571429,5.5,5.285714285714286,4.916390977443609,2526
222694,Struijk,234,2,24,90,5.994736842105263,3.9166666666666665,3.8,3.9000000000000004,3.5,6.125,6.041666666666667,1.583333333333333,3.166666666666666,4.882390350877192,2526
490094,Iroegbunam,232,3,24,10,3.455263157894737,2.4440298507462686,7.917910447761194,2.4776119402985075,2.6791044776119404,9.194029850746269,4.324626865671641,7.951492537313433,5.970149253731344,4.863250196386489,2526
547701,Gray,239,3,24,90,2.9657894736842105,4.761194029850746,1.9738805970149254,3.3507462686567164,2.4776119402985075,7.313432835820896,5.667910447761194,7.615671641791044,7.783582089552239,4.861653574234093,2526
469272,Tchaouna,238,3,24,21,3.036842105263158,4.761194029850746,4.0559701492537314,4.156716417910448,3.3507462686567164,3.988805970149254,2.4440298507462686,6.809701492537313,6.3731343283582085,4.858684210526316,2526
607464,Kayode,231,2,24,90,6.494736842105263,3.9166666666666665,3.8,1.4666666666666668,3.25,7.833333333333334,8.25,2.4999999999999996,1.6666666666666665,4.853640350877192,2526
158499,Christie,240,3,24,22,1.9210526315789473,4.761194029850746,4.0559701492537314,5.130597014925373,3.5522388059701493,1.6380597014925373,2.4440298507462686,7.951492537313433,8.253731343283583,4.831060487038492,2526
483081,R.Gomes,240,2,24,70,2.1868421052631577,7.708333333333333,1.8250000000000002,2.7833333333333337,2.1,1.75,2.458333333333333,8.166666666666666,9.0,4.8061842105263155,2526
490721,H.Bueno,240,2,24,88,4.752631578947368,3.9166666666666665,4.999999999999999,1.9166666666666665,3.1500000000000004,4.958333333333334,6.833333333333333,4.666666666666667,5.791666666666667,4.7656798245614045,2526
487838,Hall,235,2,24,88,4.178947368421053,3.9166666666666665,4.999999999999999,2.066666666666667,3.1,4.958333333333334,6.833333333333333,5.375,6.083333333333334,4.755811403508771,2526
