player_id,player_code,gameweek,fixture_id,name,web_name,position_id,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order,season
659,158534,32,320,Kyle Walker-Peters,Walker-Peters,2,0.2,4.2,19,20,Home,2026-04-10T19:00:00Z,4,0,90,0,0,1,0,0,0,0,40,6,0.0,0.08,0.08,0.59,7,5.7,26.2,26.9,4.0,False,a,,,,,2526
660,466525,32,317,Anton Stach,Stach,3,2.1,4.8,11,14,Away,2026-04-13T19:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,i,Ankle injury - Expected back 01 May,1.0,1.0,,2526
661,510663,32,316,Hugo Ekitiké,Ekitiké,4,29.0,9.2,12,10,Home,2026-04-11T16:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
662,500040,32,311,Cristhian Mosquera,Mosquera,2,0.2,5.3,1,4,Home,2026-04-11T11:30:00Z,1,2,14,0,0,0,0,0,0,0,3,1,0.0,0.01,0.01,0.01,1,0.4,3.0,0.9,0.0,False,a,,,,,2526
663,230376,32,320,Jhon Arias,J.Arias,3,0.1,4.9,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Palmeiras permanently.,,,,2526
664,86873,32,316,Benjamin Lecomte,Lecomte,1,0.7,3.9,10,12,Away,2026-04-11T16:30:00Z,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
665,201595,32,317,Lucas Estella Perri,Perri,1,0.3,4.4,11,14,Away,2026-04-13T19:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
666,224117,32,311,Viktor Gyökeres,Gyökeres,4,11.7,8.8,1,4,Home,2026-04-11T11:30:00Z,1,2,90,1,0,0,2,1,0,0,6,5,1.02,0.01,1.03,1.19,0,6.5,26.2,3.1,36.0,False,a,,,,2.0,2526
667,499300,32,312,Adam Aznou,Aznou,2,0.1,4.2,9,5,Away,2026-04-11T14:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
668,84450,32,319,Granit Xhaka,Xhaka,3,3.2,5.1,17,18,Home,2026-04-12T13:00:00Z,1,0,90,0,0,1,0,0,0,0,21,5,0.13,0.09,0.22,0.84,16,3.2,15.6,11.5,5.0,False,a,,1.0,1.0,,2526
